id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2019-949617";"2019-12-30";"1";"Vente en l'état futur d'achèvement";"341254.0";"nan";"None";"ALL JEAN-FRANCOIS DENIAU";"1390";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0312";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"None";"None";"nan";"nan";"AB";"Terrain à bâtir";"None";"None";"249.0";"2.292387";"48.604651";"000BD"
"2019-949547";"2019-12-30";"1";"Vente en l'état futur d'achèvement";"242000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"32";"66.1";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949547";"2019-12-30";"1";"Vente en l'état futur d'achèvement";"242000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"58";"12.4";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949547";"2019-12-30";"1";"Vente en l'état futur d'achèvement";"242000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"70";"12.4";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949547";"2019-12-30";"1";"Vente en l'état futur d'achèvement";"242000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"29";"66.2";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949548";"2019-12-30";"1";"Vente en l'état futur d'achèvement";"189000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"76";"12.4";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949548";"2019-12-30";"1";"Vente en l'état futur d'achèvement";"189000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"31";"42.7";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949549";"2019-12-30";"1";"Vente en l'état futur d'achèvement";"244000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"57";"12.4";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949549";"2019-12-30";"1";"Vente en l'état futur d'achèvement";"244000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"33";"66.2";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949565";"2019-12-30";"1";"Vente en l'état futur d'achèvement";"175500.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0220";"None";"None";"26";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293247";"48.605194";"000BD"
"2019-949565";"2019-12-30";"1";"Vente en l'état futur d'achèvement";"175500.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0220";"None";"None";"96";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293247";"48.605194";"000BD"
"2019-949613";"2019-12-30";"1";"Vente en l'état futur d'achèvement";"240000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"89";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2019-949613";"2019-12-30";"1";"Vente en l'état futur d'achèvement";"240000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"8";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2019-949618";"2019-12-30";"1";"Vente en l'état futur d'achèvement";"215000.0";"nan";"None";"None";"None";"None";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0311";"None";"None";"2014";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.291868";"48.604741";"000BD"
"2019-949618";"2019-12-30";"1";"Vente en l'état futur d'achèvement";"215000.0";"nan";"None";"None";"None";"None";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0311";"None";"None";"2031";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.291868";"48.604741";"000BD"
"2019-949623";"2019-12-30";"1";"Vente en l'état futur d'achèvement";"224275.0";"nan";"None";"None";"None";"None";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0311";"None";"None";"2005";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.291868";"48.604741";"000BD"
"2019-949623";"2019-12-30";"1";"Vente en l'état futur d'achèvement";"224275.0";"nan";"None";"None";"None";"None";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0311";"None";"None";"2026";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.291868";"48.604741";"000BD"
"2019-949542";"2019-12-27";"1";"Vente";"84000.0";"1.0";"None";"RUE SIMONE VEIL";"2715";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0239";"None";"None";"67";"nan";"72";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"66.0";"3.0";"None";"None";"None";"None";"nan";"2.294171";"48.604523";"000BD"
"2019-949621";"2019-12-27";"1";"Vente en l'état futur d'achèvement";"250000.0";"4.0";"None";"ALL HELENE CARRERE D'ENCAUSSE";"1327";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0211";"None";"None";"1";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"77.0";"4.0";"None";"None";"None";"None";"nan";"2.295478";"48.604082";"000BD"
"2019-949542";"2019-12-27";"1";"Vente";"84000.0";"1.0";"None";"RUE SIMONE VEIL";"2715";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0239";"None";"None";"155";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.294171";"48.604523";"000BD"
"2019-949621";"2019-12-27";"1";"Vente en l'état futur d'achèvement";"250000.0";"3.0";"None";"AV MARGUERITE YOURCENAR";"1833";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0211";"None";"None";"73";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.295478";"48.604082";"000BD"
"2019-949621";"2019-12-27";"1";"Vente en l'état futur d'achèvement";"250000.0";"3.0";"None";"AV MARGUERITE YOURCENAR";"1833";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0211";"None";"None";"72";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.295478";"48.604082";"000BD"
"2019-949609";"2019-12-27";"1";"Vente en l'état futur d'achèvement";"170500.0";"nan";"None";"None";"None";"None";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0311";"None";"None";"2008";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.291868";"48.604741";"000BD"
"2019-949622";"2019-12-27";"1";"Vente en l'état futur d'achèvement";"229800.0";"nan";"None";"None";"None";"None";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0311";"None";"None";"2033";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.291868";"48.604741";"000BD"
"2019-949622";"2019-12-27";"1";"Vente en l'état futur d'achèvement";"229800.0";"nan";"None";"None";"None";"None";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0311";"None";"None";"2019";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.291868";"48.604741";"000BD"
"2019-949509";"2019-12-26";"1";"Vente en l'état futur d'achèvement";"187000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"68";"12.4";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949509";"2019-12-26";"1";"Vente en l'état futur d'achèvement";"187000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"12";"41.1";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949510";"2019-12-26";"1";"Vente en l'état futur d'achèvement";"257000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"48";"12.5";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949510";"2019-12-26";"1";"Vente en l'état futur d'achèvement";"257000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"17";"69.6";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949511";"2019-12-26";"1";"Vente en l'état futur d'achèvement";"191000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"34";"42.7";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949511";"2019-12-26";"1";"Vente en l'état futur d'achèvement";"191000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"75";"12.4";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949516";"2019-12-26";"1";"Vente en l'état futur d'achèvement";"234000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"46";"12.4";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949516";"2019-12-26";"1";"Vente en l'état futur d'achèvement";"234000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"8";"57.9";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949520";"2019-12-26";"1";"Vente en l'état futur d'achèvement";"190000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"5";"44.7";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949520";"2019-12-26";"1";"Vente en l'état futur d'achèvement";"190000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"52";"12.5";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949533";"2019-12-26";"1";"Vente en l'état futur d'achèvement";"189000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"77";"12.4";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949533";"2019-12-26";"1";"Vente en l'état futur d'achèvement";"189000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"30";"42.7";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949512";"2019-12-23";"1";"Vente en l'état futur d'achèvement";"227000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"45";"12.4";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949512";"2019-12-23";"1";"Vente en l'état futur d'achèvement";"227000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"6";"59.5";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949514";"2019-12-23";"1";"Vente en l'état futur d'achèvement";"239000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"71";"12.4";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949514";"2019-12-23";"1";"Vente en l'état futur d'achèvement";"239000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"28";"66.1";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949514";"2019-12-23";"1";"Vente en l'état futur d'achèvement";"239000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"25";"66.2";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949514";"2019-12-23";"1";"Vente en l'état futur d'achèvement";"239000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"72";"12.4";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949515";"2019-12-23";"1";"Vente en l'état futur d'achèvement";"191000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"50";"12.4";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949515";"2019-12-23";"1";"Vente en l'état futur d'achèvement";"191000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"9";"44.3";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949519";"2019-12-23";"1";"Vente en l'état futur d'achèvement";"173200.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0220";"None";"None";"34";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293247";"48.605194";"000BD"
"2019-949519";"2019-12-23";"1";"Vente en l'état futur d'achèvement";"173200.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0220";"None";"None";"74";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293247";"48.605194";"000BD"
"2019-949526";"2019-12-23";"1";"Vente en l'état futur d'achèvement";"232000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"20";"59.5";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949526";"2019-12-23";"1";"Vente en l'état futur d'achèvement";"232000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"47";"12.5";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949535";"2019-12-23";"1";"Vente en l'état futur d'achèvement";"297000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"56";"12.4";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949535";"2019-12-23";"1";"Vente en l'état futur d'achèvement";"297000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"41";"78.6";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949513";"2019-12-20";"1";"Vente en l'état futur d'achèvement";"192000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"64";"12.4";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949513";"2019-12-20";"1";"Vente en l'état futur d'achèvement";"192000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"14";"44.3";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949518";"2019-12-20";"1";"Vente en l'état futur d'achèvement";"189000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"82";"12.5";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949518";"2019-12-20";"1";"Vente en l'état futur d'achèvement";"189000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"4";"44.3";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949531";"2019-12-20";"1";"Vente en l'état futur d'achèvement";"279000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"22";"68.7";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949531";"2019-12-20";"1";"Vente en l'état futur d'achèvement";"279000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"67";"12.5";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949475";"2019-12-19";"1";"Vente en l'état futur d'achèvement";"264000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"65";"12.4";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949475";"2019-12-19";"1";"Vente en l'état futur d'achèvement";"264000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"18";"79.7";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949537";"2019-12-19";"1";"Vente en l'état futur d'achèvement";"251000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"70";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2019-949537";"2019-12-19";"1";"Vente en l'état futur d'achèvement";"251000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"116";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2019-949440";"2019-12-18";"1";"Vente en l'état futur d'achèvement";"186000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"27";"42.7";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949440";"2019-12-18";"1";"Vente en l'état futur d'achèvement";"186000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"78";"12.3";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949441";"2019-12-18";"1";"Vente en l'état futur d'achèvement";"231000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"49";"12.0";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949441";"2019-12-18";"1";"Vente en l'état futur d'achèvement";"231000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"16";"59.5";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949442";"2019-12-18";"1";"Vente en l'état futur d'achèvement";"192000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"38";"42.7";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949442";"2019-12-18";"1";"Vente en l'état futur d'achèvement";"192000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"73";"12.4";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949443";"2019-12-18";"1";"Vente en l'état futur d'achèvement";"194000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"63";"12.4";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949443";"2019-12-18";"1";"Vente en l'état futur d'achèvement";"194000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0196";"None";"None";"15";"44.7";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.297302";"48.603918";"000BD"
"2019-949461";"2019-12-18";"1";"Vente en l'état futur d'achèvement";"168700.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0220";"None";"None";"8";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293247";"48.605194";"000BD"
